Tweet_ID,Username,User_ID,DateTime,Text,Reply_to,Hashtag,Reply,Retweet,Like
310703f4e2359dac0766370faf7b855ee64967c07b60ce9a56d496f20a072b2c,Mostafa,@Mostafa89126650,2021-07-29 19:33:43,"قرار بود کامپیوتر همه کاره ملی بسازن !
قرار بود سیستم عامل ملی بسازن !
قرار بود شبکه اینترنت ملی بسازن و به هر واحد یک رشته فیبر نوری بدهند!

زمانی که کامپیوتر ملی به مرحله تولید رسید ، نسل جدید کامپیوتر ها به بازار آمد و پروژه متوقف شد.",['@moradidiet'],,,,2
37f8d5a5de5327685e1f130b1a1d973504bf66f2678acb320bb423ba0d84e847,hàmi,@L03075551,2021-07-22 16:42:54,"سواپ کردن،انجام داد.
یه مثال خیلی ساده بزنم، اوایلی که برنامه آپ برای افراد داخل کشور راه افتاد به شدت کاربردی شد. خرید شارژ، کارت به کارت، پرداخت قبض، پرداخت جریمه، عوارضی و.... همه توی یک بستر انجام میشد.
ولت فرانتیر هم یک ولت all in one خواهد بود و عملا نقش اچار فرانسه رو داره",,,1,,2
090fe31e94c3f1fa289270dc7e4d1951212d5315ac4fd7d8649d89ad970d74e8,sajjad babai,@BabaiSajjad,2021-07-12 12:49:21,"آل این وان دل اوپتیپلکس 3030
http://amazonpc.ir
+98 2191003045",,,,,1
0f9c5d5fcf4450f748abf33ad96625a4fab9f4d5afd642a1807ac7937556409a,Shakiba,@Shakibaa91,2021-07-06 16:58:38,"سرکار نه 
ولی سیستمش نفتی هم نیست.
یه all in one برند msi 
خیلی سیستم خوبیه.",['@majidj1993'],,1,,1
13707ddb4957de19c10a13cf52eed253731d990da293ef16824a246c8252ab40,مُستَنکِف,@mostankef,2021-06-27 01:11:31,"امروز رفتم از رفیقم جزوه جبرو بگیرم گفته بود شسته رفته نوشته
دیدم تعداد صفحاتش تقریبا 2 برابر جزوه استاد و کتابه

میگم چرا انقد زیاده برگشته میگه هرجا که لینک شده به یه مبحثی تو دروس پیشین اونارم اوردم با توضیحات کامل اینجا نوشتم :////

مرد حسابی پک all in one مینویسی مگه؟",,,1,,4
a2be15a2233fcb64d09bc2d12dd512d372f48020f643f27d8a83924596b73a1e,AMSEN,@its_amirhosein,2021-06-24 20:38:14,"خنده‌دارترین قسمتش اونجا بود که مجبور بودن از همه کمپانی‌ها اسم ببرن و محصولاتشون رو نشون بدن
مثلا طرف all-in-one دل داشت، لپ تاپش hp بود گوشیش سامسونگ",,,,,1
d3e30c1c4c0e686539ac66e9c498d44c0f28a43e88f2a57adaba80ff2d16283c,Mohamadreza Teymor,@MohamadrezaTe11,2021-06-23 16:38:26,قیمت لب تاب خیلی گران شده خواهرم کامپیوتر بدون کیس خریده خیلی خوبه همه قسمت های کیس داخل مونیتور قرار دارد,"['@amini110_samira', '@Ahrar94']",,,,
4124b935c0bc637b8e78d1a8e3aaed4aac23b5b226f0e0f0290fdca0c685c0f8,Afshin Alizadeh,@AfshinCs,2021-06-19 11:30:53,"شما قسمت شیرینش رو میبنید. بعد از لپ‌تاپ و all-in-one وقتی یه pc جمع میکنی. خیلی خوشحال میایی و روشنش میکنی ولی:
وای ‌فای نیست
بلوتوث نیست
دوربین نیست
میکروفن نیست
اسپیکر نیست
بد تر از اینها، فکر میکنم مشکل کد‌های کامیت نشده سیستم قبلی هستش؟ نه
4۰ گیگ آهنگ و ۵۰۰ گیگ فیلم که نیست",['@mehrandvd'],,1,,5
c2c962493c8f32c47020a2ac33b5b63a1939af3e8881e7446b780341dade63cf,digiza_ir,@Digiza_ir,2021-06-18 02:39:04,مشخصات و قیمت خرید کامپیوتر همه کاره ۱۵.۶ اینچی مدل AG156N2I3 https://digiza.ir/%d9%85%d8%b4%d8%ae%d8%b5%d8%a7%d8%aa-%d9%88-%d9%82%db%8c%d9%85%d8%aa-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d8%a7%d9%85%d9%be%db%8c%d9%88%d8%aa%d8%b1-%d9%87%d9%85%d9%87-%da%a9%d8%a7%d8%b1%d9%87-15-6-11/?utm_source=dlvr.it&utm_medium=twitter…,,,,,
b4db2122bfa4d8daa948383dcf6b535e015adaca09b20d7f4a72ce1776a87646,Digiato | دیجیاتو,@Digiato,2021-06-14 20:01:06,"آی‌مک ۲۴ اینچی جدید اپل زیباترین کامپیوتر یکپارچه دنیاست و با چیپ ام وان، یکی از کارآمدترین محصولات این حوزه محسوب می‌شود. در این ویدیو آی‌مک ام وان را بررسی می‌کنیم.

در یوتیوب دیجیاتو ببینید 

https://dgto.ir/26x8",,,,,21
97bfd2bbfca864637dc28c6df5cd478d003752a0bfcb4e355002a32f41363230,علی نورانی,@alirecommends,2021-06-14 18:12:27,"یک طرح ماژولار عالی: کامپیوترهای اداری جدید دل که در پایه مانیتور پنهان میشن. در واقع یک کامپیوتر بدون کیس که میشه دل و روده‌اش رو به راحتی درآورد یا عوض کرد. 
اپتی‌پلکس ۷۰۹۰ اولترا تقریبا روی تمام مانیتورهای دل نصب میشه و کافیه پایه مخصوصش که به سایز نمایشگرتون براش بخوره بخرید.",,,,1,27
6d40781a6b22420aab5a91379b71fb78e7d8f760eb73c8285e466e646aceeb8f,Mohamadrezateymor,@Mohamadrezate10,2021-06-03 09:58:34,من از تاپ x541 ایسوس داشتم خراب شد تعمیر گاه گفت قطعه اش تحریم است و بعد از چند ماه برگرداند حالا کامپیوتر بدون کیس خریدم,,,,,
1b950a8840f508c933ed5eb559b0c5c1ae677fc7a334b4733299ab6af98d6138,Delliran Company,@DelliranC,2021-05-22 09:44:14,"فرصت را از دست ندهید 
فروش محصولات دل تا 18% تخفیف برای مشتریان عزیز
جهت مشاهده محصولات وارد لینک زیر شوید.
 http://shop.deliran.net
https://t.me/DelliranCo
#dell , #deliran , #laptop , #vostro , #monitor , #desktop #all_in_one , #inspiron, #latitude
#دلیران #دل #لپتاپ",,"['#dell', '#deliran', '#laptop', '#vostro', '#monitor', '#desktop', '#all_in_one', '#inspiron,', '#latitude', '#دلیران', '#دل', '#لپتاپ']",,,
069f3206b27ffa674d5f22987a1576c0886a4de671fad459851125d7482cd455,Delliran Company,@DelliranC,2021-05-22 09:39:30,"اتمام موجودی کامپیوتر دسکتاپ دل اپتیپلکس  
 Dell Optiplex  5070 MT

 021-88800247

جهت مشاهده کامپیوترهای صنعتی وارد لینک زیر شوید.

 https://shop.deliran.net/product-category/desktop-computer/…
#dell , #deliran , #laptop , #vostro , #monitor , #desktop #all_in_one , #inspiron, #latitude
#دلیران #دل #لپتاپ",,"['#dell', '#deliran', '#laptop', '#vostro', '#monitor', '#desktop', '#all_in_one', '#inspiron,', '#latitude', '#دلیران', '#دل', '#لپتاپ']",,,
5e69d7c4d4da0a89069a20c96a252633528fb256976b1c74868259cecebb9e80,تم پرس,@ThemPress_com,2021-05-14 16:47:14,"افزونه دکمه تماس با ما | All in One Support Button
قیمت محصول: 35 هزار تومان 
لینک خرید و مشاهده جزئیات :

https://thempress.com/product/contact-us-plugin/…",,,,,
426bf48f20614f410b57a0349a56086443f9a6e6cf43d767dcf914439cf7fac3,علی جهان,@jalilparsi,2021-05-05 20:32:13,تکنولوژی هرروز داره پیشرفت میکنه ،شما ده سال قبل میدونستی حدس بزنی به این راحتی یه کامپیوتر همه کاره داخل جیبت خواهی داشت ، اون موقع همه با اسکایپ و وایبر چت میکردن ،قول میدم ده سال دیگه اصلا نیازی به حکومت ها نباشه و مردم به راحتی از امکانات ارتباطات بهره مند میشن ، صبور باش,['@IranPahlaviKurd'],,,,2
62c82f2b69d3df9f67b4d2d2c47f7c06b38d66c02e875f95c74d7f9a7fb8acb0,irten,@irten9,2021-05-04 02:11:30,خرید ۴۵ مدل از بهترین کامپیوتر همه کاره موجود در بازار (۱۴۰۰) + نکات مهم https://ift.tt/3h6ikGK,,,,,
3837161f1bdfbdb1d0ae5536978cfe7bab1bdedcca12d89e02645e0c86323c69,Mohamadrezateymor,@Mohamadrezate10,2021-04-28 21:14:56,کامپیوتر بدون کیس,,,,,
877d522dc251f887d9da758efc3bef816ad476c33759dcb78fcfad4dfcaa30e4,Delliran Company,@DelliranC,2021-04-05 09:31:00,"لیست قیمت روز لپ تاپ ومحصولات دل 15 فروردین 1400

 021-88800247
جهت مشاهده وارد لینک زیر شوید.
https://deliran.net
https://shop.deliran.net
https://t.me/DelliranCo
#dell  #deliran #laptop  #vostro  #monitor  #desktop #all_in_one , #inspiron, #latitude
#دلیران #دل #لپتاپ",,"['#dell', '#deliran', '#laptop', '#vostro', '#monitor', '#desktop', '#all_in_one', '#inspiron,', '#latitude', '#دلیران', '#دل', '#لپتاپ']",,,
d62ab2fe6b96027fbe1c82014421a2781175a1e48cb72b2beb59b43df338c0ef,اشکـــانـــــ ـ ـ ـ ـ . . .,@Ashkaaaaan,2021-04-04 22:00:52,"خسته نباشی!
استاد iMac همون All-in-One اپل هست دیگه",['@NrzNima'],,1,,
2f509243590617ab647f7034e347627c5a6082f7bf57ba9a6e7ca5c294c3b37f,اشکـــانـــــ ـ ـ ـ ـ . . .,@Ashkaaaaan,2021-04-04 21:38:48,"استاد اون رو بهش نمیگن مانیتور. بهش میگن All-in-One
 درواقع کیس چسبیده به پشت مانیتور",['@NrzNima'],,1,,
0636c5af38e59cb0e8807ced0e472dd3cdb20f99088ce3128dfea15d21e24ab0,Delliran Company,@DelliranC,2021-04-01 14:14:02,"به جای «سیزده به در» به «کرونا به در» بیندیشیم 

 برای جلوگیری از گسترش کرونا ویروس در خانه می‌مانیم.
پیشاپیش 13 بدر مبارک

 http://deliran.net
 http://t.me/delliranCo

#dell , #delliran , #laptop , #vostro , #monitor , #desktop #all_in_one
#دلیران  / #دل / #لپتاپ",,"['#dell', '#delliran', '#laptop', '#vostro', '#monitor', '#desktop', '#all_in_one', '#دلیران', '#دل', '#لپتاپ']",,,
f455ca0c498d4187340f279e33a4135f239158ae68937448cbc469615eb511df,Delliran Company,@DelliranC,2021-03-26 20:34:37,"مادربرد دل اینسپایرون Mini Duo 1090
مادربردها از لحاظ سلامت فیزیکی توسط کارشناسان شرکت دلیران تست شده اند. تعویض آن دارای هزینه دستمزد و قطعه فوق دارای یک ماه گارانتی می باشد.
https://shop.deliran.net/computer-hardware/mini-duo-1090/…
#dell , #deliran , #laptop  #monitor  #desktop #all_in_one , #inspiron",,"['#dell', '#deliran', '#laptop', '#monitor', '#desktop', '#all_in_one', '#inspiron']",,,
1429e215f5c1c111d2f401775da19a1ac6db42c783242d495144229628c4b555,Digiato | دیجیاتو,@Digiato,2021-03-20 11:02:03,"اپل تولید کامپیوترهای iMac Pro را متوقف کرد

تولید کامپیوتر یکپارچه آی مک پرو که در دسامبر ۲۰۱۷ از آن رونمایی شد، رسما متوقف شد و اپل لینک سفارش این کامپیوترها را نیز از فروشگاه خود حذف کرده است.
https://dgto.ir/22qe",,,1,,19
5cb6d31d2b4bb7b4e113fcb08c2e213e7d9c779c91dcb579e8136499ce69e05a,digiza_ir,@Digiza_ir,2021-03-19 10:09:32,مشخصات و قیمت خرید کامپیوتر همه کاره گرین مدل GX24-i719S N https://digiza.ir/%d9%85%d8%b4%d8%ae%d8%b5%d8%a7%d8%aa-%d9%88-%d9%82%db%8c%d9%85%d8%aa-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d8%a7%d9%85%d9%be%db%8c%d9%88%d8%aa%d8%b1-%d9%87%d9%85%d9%87-%da%a9%d8%a7%d8%b1%d9%87-%da%af-6/?utm_source=dlvr.it&utm_medium=twitter…,,,,,
1045a57dd1a86527aa5ad0a66dde801fee4a41911db3fa9d384a344d97d741c0,Delliran Company,@DelliranC,2021-03-15 11:44:45,"اسپیکر دل وسترو Speaker dell Vostro 1310-1320
وضعیت کالا : موجود است.
شناسه محصول : SP-V-5000
جهت موجودی و قیمت لطفا با شرکت تماس حاصل فرمائید.
021-88800247
 #dell , #deliran , #laptop , #vostro , #monitor , #desktop #all_in_one , #inspiron, #latitude
#دلیران / #دل / #لپتاپ",,"['#dell', '#deliran', '#laptop', '#vostro', '#monitor', '#desktop', '#all_in_one', '#inspiron,', '#latitude', '#دلیران', '#دل', '#لپتاپ']",,,
481a3b6020e98c0f8a360cd1e2921eef13b8aafc8cc6935b3111a1d4f8e57392,FarazSystem.ir,@farazsystemir,2021-02-24 16:49:59,"فروش ویژه انواع کامپیوترهای همه کاره (آل این وان)

#فرازسیستم #فراز_سیستم
#کامپیوترهمه_کاره #آل_این_وان
#یونیوو #اچ_پی #گرین #ایسوس #لنوو #ام_اس_آی
#farazsystem #faraz_system 
#allinone #asus #univo #green #Lenovo #MSI #HP",,"['#فرازسیستم', '#فراز_سیستم', '#کامپیوترهمه_کاره', '#آل_این_وان', '#یونیوو', '#اچ_پی', '#گرین', '#ایسوس', '#لنوو', '#ام_اس_آی', '#farazsystem', '#faraz_system', '#allinone', '#asus', '#univo', '#green', '#Lenovo', '#MSI', '#HP']",,,1
e413d5787b5cb08723d0cefa18ae492eef6a0b9efccae9f36ccf6a5c9bc72bbc,خیالی,@Zepertity,2021-02-23 11:23:51,طرف سیستم All in one خریده 35 تومن،میگه از سرعتش راضی نیستم. میگم خب مدلشو بگو ببینم چه مرگشه. میگه asus. خدا پولو به کیا میده,,,,,1
b590b7f9dfdfdaae6b78307ae1643f9c5cc1710ff582877069c8ba649bbf0324,مهاجر شمالگان,@arcticimmigrant,2021-02-12 22:06:00,برای مرورگر کروم یه اپ هست به اسم All-in-one تمام مسنجر ها رو یه جا داره خیلی کار راه انداز هست مخصوصا این اپ واتس اپش که من ازش بدم میاد رو داره مجبور نیستم نصبش کنم رو سیستم,,,5,,12
3af4304d5eabad303f8948594b26a9485a3cda76b7035c9eb1966b03986a9867,دایی محسن,@Mohsen_Asg_ir,2021-01-25 16:02:43,به نظرم با این مبلغ بیا رو All in one حروم لپ‌تاپ نکن پول بی زبون رو,['@Ashkan_hn'],,,,
8f3a4bd2ddc774514241f8433f00d936bcdefdda82e14807c10bb74feda2efb5,ᴿʸ,@hazelthesnek,2021-01-23 22:33:27,احتمالا یا کیس بگیرم یا all in one....,['@Iminfactsamin'],,1,,
2544be56e26e3d322eb1c0a236f61a6e5132298e8663fb92e5dc23caae6c2c04,mohamad javad,@mohamad75051728,2021-01-21 07:04:55,"دقیقا
آلان آیمک ال این وان core 2 duo بگیری باید ۴ میلیون باید خرج کنی",,,,,
3e8116acdae81a95b08dbdd5b11bcfa0f8fbf6d9a9f972ef778416e58c5bfdf0,Zoomit | زومیت,@TheZoomit,2021-01-09 21:34:29,"لنوو آل این وان یوگا آیو ۷ را معرفی کرد

لنوو نسل جدید کامپیوترهای یوگا را معرفی کرد؛ اما این محصول لپ‌تاپی جدید نیست و آل این وان خواهد بود.

https://zoomit.ir/desktop/366725-lenovo-aio-7-rotating-display-all-in-one-ces-2021-desktop/…",,,,,10
dd99af9b4fed343b967368e069a26e6f65c8b786e8b98c6003f9b99cd935a408,فِرفِری,@otini1336,2021-01-08 00:23:59,حسابدارمون، یه آقای مسنی هستن، امروز گفت کیس این کامپیوتر کجاست، گفتم اینا کیس ندارن آل این وان هستند، بعد با تعجب پرسید پس چجوری ری استارت کنم؛)),,,,,1
b4ac69be4f8c033a157c91b0ac56621ae14311cfb02aa9535e7b1fb1ee37e23d,digiza_ir,@Digiza_ir,2020-12-24 18:01:32,مشخصات و قیمت خرید کامپیوتر همه کاره 20 اینچی ام اس آی مدل AE202 https://digiza.ir/%d9%85%d8%b4%d8%ae%d8%b5%d8%a7%d8%aa-%d9%88-%d9%82%db%8c%d9%85%d8%aa-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d8%a7%d9%85%d9%be%db%8c%d9%88%d8%aa%d8%b1-%d9%87%d9%85%d9%87-%da%a9%d8%a7%d8%b1%d9%87-20-%d8%a7-40/?utm_source=dlvr.it&utm_medium=twitter…,,,,,
4a530c1cfd26a6e8f83a2672094e69fc9236740110481391b4834dcfd2ea7bec,digiza_ir,@Digiza_ir,2020-12-21 17:49:33,مشخصات و قیمت خرید کامپیوتر همه کاره 21.5 اینچی ام اس آی مدل AE222G https://digiza.ir/%d9%85%d8%b4%d8%ae%d8%b5%d8%a7%d8%aa-%d9%88-%d9%82%db%8c%d9%85%d8%aa-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d8%a7%d9%85%d9%be%db%8c%d9%88%d8%aa%d8%b1-%d9%87%d9%85%d9%87-%da%a9%d8%a7%d8%b1%d9%87-21-5-119/?utm_source=dlvr.it&utm_medium=twitter…,,,,,
3c55720305a522a1ef2c0a4b198c534e5a43ee0beb147fd1b533e678264f621f,digiza_ir,@Digiza_ir,2020-12-18 00:48:03,مشخصات و قیمت خرید کامپیوتر همه کاره 65 اینچی ونتک مدل HX65-V https://digiza.ir/%d9%85%d8%b4%d8%ae%d8%b5%d8%a7%d8%aa-%d9%88-%d9%82%db%8c%d9%85%d8%aa-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d8%a7%d9%85%d9%be%db%8c%d9%88%d8%aa%d8%b1-%d9%87%d9%85%d9%87-%da%a9%d8%a7%d8%b1%d9%87-65-%d8%a7-2/?utm_source=dlvr.it&utm_medium=twitter…,,,,,
